,School ID,School Name,Administrative Body,Department Name,Municipality Name,Canton Name,Hamlet Name,Address,Who provided the data?
4263,66019.0,CENTRO ESCOLAR CASERIO LA MONTAÑONA CANTON EL LLANO,CDE,CHALATENANGO,CONCEPCIÓN QUEZALTEPEQUE,EL LLANO GRANDE,LA MONTAÑONA,"CASERIO LA MONTAÑONA, CANTON LLANO GRANDE",Director(a)
4264,66020.0,CENTRO ESCOLAR CASERIO LOS ALAS CANTON LAS MINAS,CDE,CHALATENANGO,CHALATENANGO,LAS MINAS,LOS ALAS,"CASERIO LOS ALAS, CANTON LAS MINAS",Director(a)
4265,66021.0,CENTRO ESCOLAR CASERIO LOS CALLES CANTON LAS MINAS,CDE,CHALATENANGO,CHALATENANGO,LAS MINAS,LOSCALLES,"CASERIO LOS CALLES, CANTON LAS MINAS, CALLE PRINCIPAL UNA CUADRA ABAJO DE IGLESIA CATOLICA",Director(a)
4266,66022.0,"CENTRO ESCOLAR CASERIO LAS CUEVITAS, CANTON SAN BARTOLO",CDE,CHALATENANGO,CHALATENANGO,SAN BARTOLO,LAS CUEVITAS,"CASERIO LAS CUEVITAS, CANTON SAN BARTOLO",Director(a)
4267,66023.0,CENTRO ESCOLAR CANTON EL COMUN,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,EL COMUN,,"CANTON EL COMUN, KM 14 CALLE A SAN FERNANDO",Director(a)
4268,66025.0,CENTRO ESCOLAR CASERIO EL MANZANO CANTON EL OCOTAL,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,EL OCOTAL,EL MANZANO,CASERIO EL MANZANO CANTON EL OCOTAL KM 9 CALLE A SAN FERNANDO,Director(a)
4269,66026.0,CENTRO ESCOLAR CANTON EL ROSARIO,CDE,CHALATENANGO,DULCE NOMBRE DE MARÍA,EL ROSARIO,,CANTON EL ROSARIO FRENTE A LA PLACITA CONTIGUO A LA IGLESIA EVANGELICA FILADELFIA,Director(a)
4270,66028.0,CENTRO ESCOLAR CANTON POTRERILLOS,CDE,CHALATENANGO,EL CARRIZAL,POTRERILLO,,CANTON POTRERILLO FRENTE A IGLESIA CATOLICA,Director(a)
4271,66029.0,CENTRO ESCOLAR CASERIO SAN CRISTOBAL CANTON POTRERILLOS,CDE,CHALATENANGO,EL CARRIZAL,POTRERILLOS ,SAN CRISTOBAL ,CASERIO SAN CRISTOBAL CANTON LOS POTRERILLOS,Director(a)
4272,66030.0,CENTRO ESCOLAR CANTON TRINIDAD,CDE,CHALATENANGO,EL CARRIZAL,TRINIDAD,,CANTON TRINIDAD,Director(a)
4273,66031.0,CENTRO ESCOLAR CASERIO EL MANGO CANTON SANTA BARBARA,CDE,CHALATENANGO,EL PARAÍSO,SANTA BARBARA,EL MANGO ,KILOMETRO 57 CARRETERA TRONCAL DEL NORTE ,Director(a)
4274,66032.0,CENTRO ESCOLAR CANTON LAS PACAYAS,CDE,CHALATENANGO,LA LAGUNA,LAS PACAYAS,,CANTON LAS PACAYAS,Director(a)
4275,66033.0,CENTRO ESCOLAR CANTON LA CUCHILLA,CDE,CHALATENANGO,LA LAGUNA,LA CUCHILLA ,,CALLE PRINCIPAL CANTON LA CUCHILLA,Director(a)
4276,66034.0,CENTRO ESCOLAR CASERIO BELLA VISTA CANTON EL AGUACATAL,CDE,CHALATENANGO,LA PALMA,EL AGUACAL,BELLA VISTA,CALLE ANTIGUA A MIRAMUNDO,Director(a)
4277,66035.0,"CENTRO ESCOLAR CASERIO LAS MINAS, CANTON EL AGUACATAL",CDE,CHALATENANGO,LA PALMA,AGUACATAL,LAS MINAS ,CASERIO LAS MINAS CANTON EL AGUACATAL CALLE A LOS PLANES,Director(a)
4278,66036.0,CENTRO ESCOLAR CASERIO MIRAMUNDO CANTON EL AGUACATAL,CDE,CHALATENANGO,LA PALMA,EL AGUACATAL,MIRAMUNDO,CONTIGUO AL HOSTAL MIRAMUNDO,Director(a)
4279,66037.0,CENTRO ESCOLAR CASERIO EL BARRANCON CANTON AGUACATAL,CDE,CHALATENANGO,LA PALMA,EL AGUACATAL,EL BARRANCON,"CASERIO EL BARRANCON, CANTON EL AGUACATAL",Director(a)
4280,66038.0,CENTRO ESCOLAR CASERIO LAS CUMBRES CANTON EL GRAMAL,CDE,CHALATENANGO,LA PALMA,EL GRAMAL,LAS CUMBRES,CASERIO LAS CUMBRES CANTON EL GRAMAL,Director(a)
4281,66039.0,CENTRO ESCOLAR CANTON LAS GRANADILLAS,CDE,CHALATENANGO,LA PALMA,LAS GRANADILLAS,,"CANTON LAS GRANADILLAS, CONTIGUO A IGLESIA CATOLICA",Director(a)
4282,66040.0,"CENTRO ESCOLAR CASERIO LAS CUMBRES, CANTON LAS GRANADILLAS",CDE,CHALATENANGO,LA PALMA,LAS GRANADILLAS,LAS CUMBRES,"CASERIO LAS CUMBRES, CANTON LAS GRANADILLAS, CALLE PRINCIPAL, CASERIO LAS CUMBRES, A 150 MTROS DE IGLESIA CENTRAL",Director(a)
4283,66041.0,"CENTRO ESCOLAR CASERIO YOROCONTE, CANTON LAS GRANADILLAS",CDE,CHALATENANGO,LA PALMA,LA GRANADILLAS,YOROCONTE,"CASERIO YOCORONTE, CANTON LAS GRANADILLAS",Director(a)
4284,66042.0,CENTRO ESCOLAR CASERIO LOS MORALES CANTON LAS GRANADILLAS,CDE,CHALATENANGO,LA PALMA,LAS GRANADILLAS,LOS MORALES,CASERIO LOS MORALES CANTON LAS GRANADILLAS,Director(a)
4285,66043.0,COMPLEJO EDUCATIVO CANTON LOS PLANES,CDE,CHALATENANGO,LA PALMA,LOS PLANES,,CONTIGUO A IGLESIA CATOLICA CANTON LOS PLANES,Director(a)
4286,66044.0,CENTRO ESCOLAR CASERIO LOS CHAGÜITES CANTON LOS PLANES,CDE,CHALATENANGO,LA PALMA,LOS PLANES,LOS CHAGÍœITES,"CASERIO LOS CHAGUITES, CANTOS LOS PLANES",Director(a)
4287,66045.0,CENTRO ESCOLAR CASERIO HIERBA BUENA CANTON LOS PLANES,CDE,CHALATENANGO,LA PALMA,LOS PLANES,HIERBA BUENA,"CASERIO HIERBA BUENA, CANTON LOS PLANES",Director(a)
4288,66046.0,CENTRO ESCOLAR CASERIO LOS ROMEROS CANTON LOS PLANES,CDE,CHALATENANGO,LA PALMA,LOS PLANES,LOS ROMERO,"CASERIO LOS ROMERO, CANTON LOS PLANES",Director(a)
4289,66048.0,CENTRO ESCOLAR CASERIO EL COYOLAR CANTON SAN JOSE SACARE,CDE,CHALATENANGO,LA PALMA,SAN JOSE SACARE,EL COYOLAR,CASERIO EL COYOLAR CANTON SAN JOSE SACARE,Director(a)
4290,66049.0,CENTRO ESCOLAR CASERIO LA CUMBRE CANTON SAN JOSE  SACARE,CDE,CHALATENANGO,LA PALMA,SAN JOSE SACARE,LAS CUMBRES,CANTON SAN JOSE SACARE CASERIO LAS CUMBRES,Director(a)
4291,66051.0,CENTRO ESCOLAR CANTON LOS HORCONES,CDE,CHALATENANGO,LA PALMA,LOS HORCONES,,CALLE PRINCIPAL CANTON LOS HORCONES,Director(a)
4292,66052.0,CENTRO ESCOLAR CASERIO GUAYABITO CANTON LOS HORCONES,CDE,CHALATENANGO,LA PALMA,LOS HORCONES,EL GUAYABITO,CALLE A CANTON LOS HORCONES A 7 1/2 KMS DE LA PALMA,Director(a)
4293,66053.0,"CENTRO ESCOLAR CASERIO EL TERRERO, CANTON LOS HORCONES",CDE,CHALATENANGO,LA PALMA,LOS HORCONES ,EL TERRERO ,CALLE ANTIGUO A IGLESIA CATOLICA ,Director(a)
4294,66054.0,CENTRO ESCOLAR CASERIO PLAN DE LA LIMA,CDE,CHALATENANGO,LA REINA,EL JARDIN,PLAN DE LA CIMA,KM 74 Y MEDIO S/ CARRETERA TRONCAL DEL NORTE,Director(a)
4295,66055.0,CENTRO ESCOLAR CANTON EL PEPETO,CDE,CHALATENANGO,LA REINA,EL PEPETO,,CALLE PRINCIPAL CATON EL PEPETO,Director(a)
4296,66056.0,"CENTRO ESCOLAR CASERIO CASA VIEJA, CANTON EL PEPETO",CDE,CHALATENANGO,LA REINA,EL PEPETO,CASA VIEJA,CASERIO CASAS VIEJAS CANTON EL PEPETO,Director(a)
4297,66058.0,CENTRO ESCOLAR CASERIO EL AMATILLO CANTON EL PEPETO,CDE,CHALATENANGO,LA REINA,PEPETO,AMATILLO,CASERIO EL AMATILLO CANTON EL PEPETO,Director(a)
4298,66060.0,CENTRO ESCOLAR CASERIO LOS NANCES,CDE,CHALATENANGO,LA REINA,EL TIGRE,LOS NANCES,"CASERIO LOS NANCES, CANTON EL TIGRE",Director(a)
4299,66061.0,CENTRO ESCOLAR CASERIO LA MONTAÑITA,CDE,CHALATENANGO,LA REINA,EL TIGRE,LA MONTAÑITA,CASERIO LA MONTAÑITA CANTON EL TIGRE,Director(a)
4300,66062.0,"CENTRO ESCOLAR CASERIO CHANCABRITO, CANTON EL TIGRE",CDE,CHALATENANGO,LA REINA,EL TIGRE,CHANCABRITO,CASERIO CHANCABRITO CANTON SAN JOSE EL TIGRE CALLE UNICA AL CANTON EL TIGRE.,Director(a)
4301,66063.0,CENTRO ESCOLAR CASERIO POTRERILLOS CANTON LAS CAÑAS,CDE,CHALATENANGO,LA REINA,METAYATE,POTRERILLOS,"CASERIO POTRERILLOS, CANTON LAS CAÑAS",Director(a)
4302,66065.0,CENTRO ESCOLAR CASERIO LAS ISLETAS CANTON LAS PEÑAS,CDE,CHALATENANGO,LA REINA,LAS PEÑAS,ISLETAS,CASERIO ISLETAS CANTON LA PEÑA,Director(a)
4303,66066.0,CENTRO ESCOLAR CANTON TALCHALUYA,CDE,CHALATENANGO,LA REINA,TALCHALUYA,,"CANTON TALCHALUYA, 8 KM. AL NORTE DE LA CALLE PRINCIPAL DE LA REINA",Director(a)
4304,66067.0,CENTRO ESCOLAR CASERIO SAN ANTONIO CANTON TALCHALUYA,CDE,CHALATENANGO,LA REINA,TALCHALUYA,SAN ANTONIO,CALLE PRINCIPAL QUE CONDUCE A TALCHALUYA A 4 KILOMETROS,Director(a)
4305,66068.0,CENTRO ESCOLAR CANTON LOS TECOMATES,CDE,CHALATENANGO,LA REINA,LOS TECOMATES,,CANTON LOS TECOMATES,Director(a)
4306,66069.0,CENTRO ESCOLAR CANTON TILAPA,CDE,CHALATENANGO,LA REINA,TILAPA,,"CARRETERA TRONCAL DEL NORTE, KILOMETRO 70",Director(a)
4307,66070.0,"CENTRO ESCOLAR CASERIO SAN FRANCISCO DE ASIS, CANTON EL CERRON",CDE,CHALATENANGO,TEJUTLA,EL CERRON,SAN FRANCISCO DE ASIS,AL FINAL DEL CASERIO SAN FRANCISCO DE ASIS,Director(a)
4308,66071.0,CENTRO ESCOLAR CANTON CONCEPCION,CDE,CHALATENANGO,TEJUTLA,CONCEPCION,,KILOMETRO SESENTA Y SEIS Y MEDIO CARRETERA TRONCAL DEL NORTE,Director(a)
4309,66072.0,CENTRO ESCOLAR CASERIO EL CORTEZ CANTON EL SATELITE,CDE,CHALATENANGO,TEJUTLA,EL SALITRE,EL CORTEZ,CENTRO ESCOLAR EL CASERIO EL CORTEZ CANTON EL SALITRE,Director(a)
4310,66073.0,CENTRO ESCOLAR FERNANDO CORONADO CAÑAS,CDE,CHALATENANGO,TEJUTLA,LOS MARTINEZ,,CALLE PRINCIPAL CANTON LOS MARTINEZ,Director(a)
4311,66074.0,CENTRO ESCOLAR CANTON EL BARRANCON,CDE,CHALATENANGO,LA REINA,EL BARRANCON,,CARRETERA TRONCAL DEL NORTE KILOMETRO 71,Director(a)
4312,66075.0,CENTRO ESCOLAR CANTON PINTALITA,CDE,CHALATENANGO,LA REINA,PINTALITA,,"CALLE A LA REINA, CANTON PINTALITA",Director(a)
4313,66076.0,CENTRO ESCOLAR CASERIO SANTA ROSA CANTON SANTA ROSA,CDE,CHALATENANGO,AGUA CALIENTE,SANTA ROSA,SANTA ROSA,CASERIO SANTA ROSA,Director(a)
4314,66077.0,CENTRO ESCOLAR CANTON LOS ESCALANTE,CDE,CHALATENANGO,NOMBRE DE JESÚS,LOS ESCALANTES,,CANTON LOS ESCALANTES,Director(a)
4315,66078.0,CENTRO ESCOLAR CANTON PLAZUELAS,CDE,CHALATENANGO,NOMBRE DE JESÚS,CANTON PLAZUELAS,,CANTON PLAZUELAS CARRETERA A HONDURAS (LA VIRTUD),Director(a)
4316,66079.0,CENTRO ESCOLAR CASERIO PLATANARES CANTON LOS HENRIQUEZ,CDE,CHALATENANGO,NOMBRE DE JESÚS,LOS HENRIQUEZ,PLATANARES,CASERIO PLATANARES CANTON LOS HENRIQUEZ,Director(a)
4317,66082.0,CENTRO ESCOLAR CANTON EL JUNQUILLO,CDE,CHALATENANGO,NOMBRE DE JESÚS,EL JUNQUILLO ,,"CANTON EL JUNQUILLO, CARRETERA A ARCATAO",Director(a)
4318,66083.0,CENTRO ESCOLAR CANTON PATAMERA,CDE,CHALATENANGO,NOMBRE DE JESÚS,PATAMERA,,CARRETERA PRINCIPAL QUE DE NOMBRE DE JESUS DIRIGE A ARCATAO,Director(a)
4319,66084.0,CENTRO ESCOLAR CASERIO LAS ARADAS CANTON PATAMERA,CDE,CHALATENANGO,NOMBRE DE JESÚS,PATAMERA,LAS ARADAS,CALLE PRINCIPAL A UN COSTADO DE LA CASA COMUNAL,Director(a)
4320,66085.0,CENTRO ESCOLAR CANTON HACIENDA VIEJA,CDE,CHALATENANGO,NOMBRE DE JESÚS,HACIENDA VIEJA,,CALLE HACIA IGLESIA CATOLICA,Director(a)
4321,66086.0,CENTRO ESCOLAR CASERIO CANDUNGO CANTON POTRERILLO,CDE,CHALATENANGO,NOMBRE DE JESÚS,SAN JOSE POTRERILLO,EL CANDUNGO,CASERIO CANDUNGO CANTON POTRERILLO,Director(a)
4322,66087.0,CENTRO ESCOLAR CANTON SANTA RITA CIMARRON,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SANTA RITA CIMARRON,,CANTON SANTA RITA CIMARRON,Director(a)
4323,66088.0,CENTRO ESCOLAR CASERIO EL AGUACATILLO,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SANTA RITA CIMARRON ,EL AGUACATILLO ,CASERIO EL AGUACATILLO ,Director(a)
4324,66089.0,CENTRO ESCOLAR CASERIO EL EMBARCAJE CANTON LOS CHILAMATES,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LOS CHILAMATES,EL EMBARCAJE,"CASERIO EL EMBARCAJE, CONTIGUO A GRANJA ""LA CATALANA""",Director(a)
4325,66090.0,CENTRO ESCOLAR CASERIO RANCHO LUNA CANTON CHILAMATES,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LOS CHILAMATES ,RANCHO LUNA ,"CASERIO RANCHO LUNA,CANTON LOS CHILAMATES ",Director(a)
4326,66091.0,"CENTRO ESCOLAR CASERIO CHICUMA, CANTON EL GAVILAN",CDE,CHALATENANGO,NUEVA CONCEPCIÓN,EL GAVILAN,CHICUMA,CASERIO CHICUMA CANTON EL GAVILAN,Director(a)
4327,66093.0,CENTRO ESCOLAR CASERIO EL ASTILLERO CANTON EL GAVILAN,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,EL GAVILÍN,EL ASTILLERO,ENTRANDO AL CASERIO PRIMERA ENTRADA LADO IZQUIERDO,Director(a)
4328,66094.0,CENTRO ESCOLAR CASERIO EL PATERNO CANTON LAGUNA SECA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LAGUNA SECA,EL PATERNO,"CASERIO EL PATERNO, C/ LAGUNA SECA, EL PATERNO LAGUNA SECA",Director(a)
4329,66095.0,CENTRO ESCOLAR CASERIO EL SAUCE CANTON LAGUNA SECA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LAGUNA SECA,EL SAUCE,3 KILOMETROS AL OESTE DE EL CASERIO EL PATERNO,Director(a)
4330,66096.0,CENTRO ESCOLAR CANTON LAS TABLAS,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,LAS TABLAS,,ENTRADA PRINCIPAL AL CANTON LAS TABLAS,Director(a)
4331,66097.0,CENTRO ESCOLAR CASERIO EL CARAO CANTON POTENCIANA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTENCIANA,EL CARAO,CASERIO EL CARAO CANTON POTENCIANA DESVIO AGUA CALIENTE,Director(a)
4332,66098.0,CENTRO ESCOLAR CASERIO EL MAGUEY CANTON POTENCIANA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTENCIANA,EL MAGUEY,"DESVIO DE POTENCIANA, CALLE A AGUA CALIENTE",Director(a)
4333,66099.0,CENTRO ESCOLAR CASERIO SAN JOSE CHILIN,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTRERO SULA,SAN JOSE CHILIN,CASERIO SAN JOSE CHILIN CALLE PRINCIPAL PRIMERA CONSTRUCCION,Director(a)
4334,66100.0,CENTRO ESCOLAR CASERIO LA CEBADIA CANTON POTRERO SULA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTRERO SULA,CEBADIA,CALLE FINAL AL RIO LEMPA,Director(a)
4335,66101.0,CENTRO ESCOLAR CASERIO LAS CAÑAS CANTON POTRERO SULA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTRERO SULA,LAS CAÑAS,"CASERIO LAS CAÑAS, CANTON POTRERO SULA",Director(a)
4336,66102.0,CENTRO ESCOLAR CASERIO ZAMORA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTRERO SULA,ZAMORA,CASERIO ZAMORA CANTON POTRERO SULA,Director(a)
4337,66103.0,CENTRO ESCOLAR CASERIO LA LOMITA CANTON SANTA ROSA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SANTA ROSA,LA LOMITA,CASERIO LA LOMITA 4KM AL SUR DEL DESVIO LA CRUZ,Director(a)
4338,66104.0,"CENTRO ESCOLAR CASERIO LA LAGUNETA, CANTON SUNAPA",CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SUNAPA,LA LAGUNETA,ENTRADA POR GASOLINERA SOBRE CARRETERA A METAPAN KM 7 Y MEDIO,Director(a)
4339,66106.0,CENTRO ESCOLAR CASERIO EL BARRANCON CANTON SUNAPA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,SUNAPA ,EL BARRANCON ,CARRETERA LONGITUDINAL DEL NORTE CON DESVIO AL CANTON SUNAPA ,Director(a)
4340,66107.0,CENTRO ESCOLAR CASERIO LOS PLANES CANTON EL ZAPOTE,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,EL ZAPOTE,LOS PLANES,CALLE PRINCIPAL CASERIO LOS PLANES CANTON EL ZAPOTE,Director(a)
4341,66108.0,CENTRO ESCOLAR CANTON PAÑANALAPA,CDE,CHALATENANGO,NUEVA CONCEPCIÓN,POTRERO SULA,PEÑANALAPA,"CALLE PRINCIPAL, FRENTE A CAMPO DEPORTIVO, CASERIO PEÑANALAPA",Director(a)
4342,66109.0,CENTRO ESCOLAR CASERIO LAS LAJITAS,CDE,CHALATENANGO,NUEVA TRINIDAD,CARASQUE,LAS LAJITAS,CASERIO LAS LAJITAS CANTON CARASQUE,Director(a)
4343,66110.0,CENTRO ESCOLAR CANTON HUIZUCAR,CDE,CHALATENANGO,NUEVA TRINIDAD,HUIZUCAR,,CALLE PRINCIPAL CANTON HUIZUCAR,Director(a)
4344,66111.0,CENTRO ESCOLAR CASERIO LOS NAVARRETES CANTON JAGUATAYA,CDE,CHALATENANGO,NUEVA TRINIDAD,JAGUATAYA,LOS NAVARRETES ,CASERIO LOS NAVARRETES,Director(a)
4345,66112.0,CENTRO ESCOLAR CASERIO SANTA LUCIA CANTON JAGUATAYA,CDE,CHALATENANGO,NUEVA TRINIDAD,JAGUATAYA,SANTA LUCIA,"CASERIO SANTA LUCIA, CANTON JAGUATAYA",Director(a)
4346,66113.0,CENTRO ESCOLAR CANTON MANAQUIL,CDE,CHALATENANGO,NUEVA TRINIDAD,MANAQUIL,,DESVIO COLA DE PAVO,Director(a)
4347,66114.0,CENTRO ESCOLAR CANTON EL COYOLAR,CDE,CHALATENANGO,OJOS DE AGUA,EL COYOLAR,,"CANTON EL COYOLAR, CALLE PRINCIPAL ",Director(a)
4348,66115.0,CENTRO ESCOLAR CANTON LOS SITIOS,CDE,CHALATENANGO,OJOS DE AGUA,EL SITIO,,CALLE PRINCIPAL CANTON EL SITIO,Director(a)
4349,66116.0,CENTRO ESCOLAR CASERIO EL ZACATE CANTON COPALIO,CDE,CHALATENANGO,SAN ANTONIO DE LA CRUZ,COPALIO,EL ZACATE,"CASERIO EL ZACATE, CANTON COPALIO",Director(a)
4350,66117.0,CENTRO ESCOLAR CASERIO LOS RAMIREZ CANTON EL ZAPOTE,CDE,CHALATENANGO,SAN ANTONIO DE LA CRUZ,EL ZAPOTE,LOS RAMIREZ,"CASERIO LOS RAMIREZ, ENTRADA PRINCIPAL PRIMERA CASA",Director(a)
4351,66118.0,COMPLEJO EDUCATIVO CANTON SAN BENITO,CDE,CHALATENANGO,SAN ANTONIO DE LA CRUZ,SAN BENITO,,"CANTON SAN BENITO, CALLE PRINCIPAL, A 100 METROS DE LA CANCHA",Director(a)
4352,66120.0,CENTRO ESCOLAR CASERIO LOS MORALES CANTON SANTA ANA,CDE,CHALATENANGO,SAN ANTONIO DE LA CRUZ,SANTA ANA ,LOS MORALES,"CASERIO LOS MORALES, CANTON SANTA ANA",Director(a)
4353,66121.0,COMPLEJO EDUCATIVO CANTON SAN JUAN DE LA CRUZ,CDE,CHALATENANGO,SAN FERNANDO,SAN JUAN DE LA CRUZ,,"CALLE A SAN FERNANDO, CANTON SAN JUAN DE LA CRUZ",Director(a)
4354,66122.0,CENTRO ESCOLAR CASERIO EL JOCOTE CANTON SAN JUAN DE LA CRUZ,CDE,CHALATENANGO,SAN FERNANDO,SAN JUAN DE LA CRUZ,EL JOCOTE,SAN JUAN DE LA CRUZ CASERIO EL JOCOTE,Director(a)
4355,66123.0,CENTRO ESCOLAR CANTON VALLE DE JESUS,CDE,CHALATENANGO,SAN FERNANDO,VALLE DE JESUS,,CANTON VALLE DE JESUS,Director(a)
4356,66124.0,CENTRO ESCOLAR CANTON LOS LLANITOS,CDE,CHALATENANGO,SAN FERNANDO,LOS LLANITOS ,,CANTON LOS LLANITOS ,Director(a)
4357,66125.0,CENTRO ESCOLAR CANTON LOS NARANJOS,CDE,CHALATENANGO,SAN FRANCISCO MORAZÁN,LOS NARANJOS,,CANTON LOS NARANJOS ,Director(a)
4358,66126.0,CENTRO ESCOLAR CANTON TREMEDAL,CDE,CHALATENANGO,SAN FRANCISCO MORAZÁN,EL TREMEDAL,,CANTON EL TREMEDAL CALLE A TEJUTLA,Director(a)
4359,66127.0,CENTRO ESCOLAR CANTON LAS PARVITAS,CDE,CHALATENANGO,SAN FRANCISCO MORAZÁN,LAS PARVITAS ,,5 KM AL SUR DE SAN FRANCISCO MORAZAN ,Director(a)
4360,66128.0,CENTRO ESCOLAR CASERIO EL IZOTALIO CANTON EL HIGUERAL,CDE,CHALATENANGO,SAN FRANCISCO MORAZÁN,EL HIGUERAL,EL IZOTALIO,"CASERIO EL IZOTALIO, CAMINO AL HIGUERAL",Director(a)
4361,66129.0,"CENTRO ESCOLAR CASERIO EL  CHAGUITON, CANTON EL CARMEN",CDE,CHALATENANGO,SAN IGNACIO,EL CARMEN,EL CHAGUITON,"CASERIO EL CHAGUITON, CANTON EL CARMEN",Director(a)
4362,66130.0,CENTRO ESCOLAR CASERIO LAS TUNAS CANTON EL CARMEN,CDE,CHALATENANGO,SAN IGNACIO,EL CARMEN,LAS TUNAS,"CASERIO LAS TUNAS, C/ EL CARMEN, KILOMETRO 9 1/2 TRONCAL DEL NORTE",Director(a)
4363,66131.0,CENTRO ESCOLAR CANTON EL CENTRO,CDE,CHALATENANGO,SAN IGNACIO,EL CENTRO,,"CANTON EL CENTRO, CALLE PRINCIPAL DEL CANTON EL CENTRO, ANTES DE LA IGLESIA CATOLICA",Director(a)
4364,66132.0,CENTRO ESCOLAR CASERIO LAS ARADAS CANTON EL CENTRO,CDE,CHALATENANGO,SAN IGNACIO,EL CENTRO,LAS ARADAS,CASERIO LAS ARADAS CANTON EL CENTRO,Director(a)
4365,66134.0,CENTRO ESCOLAR CASERIO BUENA VISTA,CDE,CHALATENANGO,SAN IGNACIO,LAS PILAS,BUENA VISTA,"CASERIO BUENA VISTA, CANTON LAS PILAS, FINAL CALLE PRINCIPAL FRENTE A TIENDA EUGENIA",Director(a)
4366,66135.0,CENTRO ESCOLAR CANTON RIO CHIQUITO,CDE,CHALATENANGO,SAN IGNACIO,RIO CHIQUITO,,CALLE A MIRAMUNDO CANTON RIO CHIQUITO ,Director(a)
4367,66136.0,CENTRO ESCOLAR CANTON SANTA ROSA,CDE,CHALATENANGO,SAN IGNACIO,SANTA ROSA,,"CANTON SANTA ROSA, KL. 5 CALLE A LAS PILAS.",Director(a)
4368,66137.0,CENTRO ESCOLAR CASERIO TEOSINTE CANTON SANTA ROSA,CDE,CHALATENANGO,SAN IGNACIO,SANTA ROSA,TEOSINTE,CASERIO TEOSINTE CANTON SANTA ROSA,Director(a)
4369,66138.0,CENTRO ESCOLAR CASERIO EL PINO CANTON PIEDRAS GORDAS,CDE,CHALATENANGO,SAN MIGUEL DE MERCEDES,PIEDRAS GORDAS,EL PINO,"CASERIO EL PINO, CANTON LAS PIEDRAS GORDAS, CALLE PRINCIPAL FRENTE A LA PLAZA DEL CASERIO.",Director(a)
4370,66139.0,CENTRO ESCOLAR CASERIO LAS BRISAS CANTON LAS BRISAS,CDE,CHALATENANGO,SAN RAFAEL,LAS BRISAS,LAS BRISAS,FINAL CALLE PRINCIPAL BARRIO CONCEPCION A DOS KILOMETROS DE SAN RAFAEL,Director(a)
4371,66140.0,CENTRO ESCOLAR CASERIO LOS DERAS,CDE,CHALATENANGO,SAN RAFAEL,LOS DERAS,LOS DERAS,"CASERIO LOS DERAS, C/ LOS DERAS,  CALLE PRINCIPAL DE SAN RAFAEL A SANTA RITA",Director(a)
4372,66141.0,"CENTRO ESCOLAR CASERIO EL TRONCONAL, CANTON PIEDRAS GORDAS",CDE,CHALATENANGO,SANTA RITA,PIEDRAS GORDAS,EL TRONCONAL,"CASERIO EL TRONCONAL, C/ PIEDRAS GORDAS KM 67 1/2 CARRETERA A CHALATENANGO",Director(a)
4373,66142.0,CENTRO ESCOLAR CASERIO VALLE NUEVO,CDE,CHALATENANGO,TEJUTLA,AGUAJE ESCONDIDO,VALLE NUEVO,"CASERIO VALLE NUEVO, CANTON AGUAJE ESCONDIDO",Director(a)
4374,66143.0,CENTRO ESCOLAR CASERIO EL CONACASTE,CDE,CHALATENANGO,TEJUTLA,LOS MARTINEZ,EL CONACASTE,CASERIO EL CONACASTE CANTON LOS MARTINEZ,Director(a)
4375,66144.0,CENTRO ESCOLAR CASERIO EL COYOLITO CANTON QUITASOL,CDE,CHALATENANGO,TEJUTLA,QUITASOL,EL COYOLITO,KM 49 CARRETERA TRONCAL DEL NORTE CASERIO EL COYOLITO CANTON QUITASOL,Director(a)
4376,66145.0,CENTRO ESCOLAR CASERIO LOS HERNANDEZ,CDE,CHALATENANGO,TEJUTLA,RIO GRANDE DE ALVARADO,LOS HERNANDEZ ,CASERIO LOS HERNANDEZ ,Director(a)
4377,66147.0,CENTRO ESCOLAR CASERIO EL TABLON CANTON EL PORTILLO,CDE,CHALATENANGO,OJOS DE AGUA,EL PORTILLO,EL TABLON,"CASERIO EL TABLON, C/ EL PORTILLO, CALLE PRINCIPAL FRENTE A IGLESIA CATOLICA",Director(a)
4378,66148.0,CENTRO ESCOLAR CANTON EL ALTO,CDE,CHALATENANGO,POTONICO,EL ALTO,,CANTON EL ALTO,Director(a)
